"install_date","country","platform","network","day","installs","spend_usd","cpi","cum_revenue_usd","ltv_per_user","roas","ltv_to_cpi"
"2019-08-01","Gargantua","android","Paid Network 1",1,226,245.55000000000004,1.0865044247787612,10.382797896379376,0.04594158361229812,0.042283844008875485,0.042283844008875485
"2019-08-01","Gargantua","android","Paid Network 1",7,226,245.55000000000004,1.0865044247787612,30.309852090864112,0.13411438978258455,0.12343657947816782,0.12343657947816782
"2019-08-01","Gargantua","android","Paid Network 1",14,226,245.55000000000004,1.0865044247787612,35.44246978804693,0.15682508755772978,0.144339115406422,0.14433911540642202
"2019-08-01","Gargantua","ios","Paid Network 1",1,169,246.96,1.4613017751479291,5.7289694447624875,0.033899227483801704,0.023197965033861706,0.02319796503386171
"2019-08-01","Gargantua","ios","Paid Network 1",7,169,246.96,1.4613017751479291,20.665391725627586,0.12228042441199755,0.08367910481708611,0.0836791048170861
"2019-08-01","Gargantua","ios","Paid Network 1",14,169,246.96,1.4613017751479291,29.04380082219867,0.1718568095988087,0.11760528353659973,0.11760528353659971
"2019-08-01","Gotham","android","Organic",14,15,,,64.85950838709952,4.323967225806635,,
"2019-08-01","Gotham","android","Paid Network 1",1,153,193.21522,1.2628445751633985,11.660930933060245,0.0762152348566029,0.060352030927275015,0.060352030927275015
"2019-08-01","Gotham","android","Paid Network 1",7,153,193.21522,1.2628445751633985,30.04849279338609,0.1963953777345496,0.1555182495115348,0.1555182495115348
"2019-08-01","Gotham","android","Paid Network 6",1,24,114.50199999999998,4.770916666666666,1.4587574665881025,0.060781561107837605,0.01274001734981138,0.012740017349811382
